id_produto,id_categoria,codpro,descricao,emb,prunit
1752,2,004252,LAMPADA COLORIDA SADOKIN 15Wx127V VERDE,PC,1.560
1753,2,004265,LAMPADA COLORIDA SADOKIN 15Wx127V AZUL,PC,1.560
1754,2,016668,LAMPADA COLORIDA SADOKIN 15Wx127V LARANJA,PC,1.560
1755,2,016671,LAMPADA COLORIDA SADOKIN 15Wx127V AMARELA,PC,1.560
1756,2,016684,LAMPADA COLORIDA SADOKIN 15Wx127V LEITOSA,PC,1.560
1757,2,016698,LAMPADA COLORIDA SADOKIN 15Wx127V CLARA,PC,1.560
1758,2,016701,LAMPADA COLORIDA SADOKIN 15Wx127V SORTIDA,PC,1.560
1759,2,016714,LAMPADA COLORIDA SADOKIN 15Wx220V VERMELHA,PC,1.560
1760,2,016727,LAMPADA COLORIDA SADOKIN 15Wx220V VERDE,PC,1.560
1761,2,016730,LAMPADA COLORIDA SADOKIN 15Wx220V AZUL,PC,1.560
1762,2,016743,LAMPADA COLORIDA SADOKIN 15Wx220V LARANJA,PC,1.560
1763,2,016757,LAMPADA COLORIDA SADOKIN 15Wx220V AMARELA,PC,1.560
1764,2,016760,LAMPADA COLORIDA SADOKIN 15Wx220V LEITOSA,PC,1.560
1765,2,016773,LAMPADA COLORIDA SADOKIN 15Wx220V CLARA,PC,1.560
1766,2,016786,LAMPADA COLORIDA SADOKIN 15Wx220V SORTIDA,PC,1.560
1767,2,012230,LAMPADA CHUPETA BRASFORT 7Wx127V SORTIDA,PC,0.920
1768,2,012258,LAMPADA CHUPETA BRASFORT 7Wx220V SORTIDA,PC,0.920
1769,2,012409,LAMPADA CHUPETA BRASFORT 7Wx127V AMBAR,PC,0.920
1770,2,012410,LAMPADA CHUPETA BRASFORT 7Wx127V AZUL,PC,0.920
1771,2,012411,LAMPADA CHUPETA BRASFORT 7Wx127V CLARA,PC,0.920
1772,2,013627,LAMPADA CHUPETA BRASFORT 7Wx127V VERDE,PC,0.920
1773,2,013628,LAMPADA CHUPETA BRASFORT 7Wx127V VERMELHA,PC,0.920
1774,2,012412,LAMPADA CHUPETA BRASFORT 7Wx220V AMBAR,PC,0.920
1775,2,012413,LAMPADA CHUPETA BRASFORT 7Wx220V AZUL,PC,0.920
1776,2,012414,LAMPADA CHUPETA BRASFORT 7Wx220V CLARA,PC,0.920
1777,2,012416,LAMPADA CHUPETA BRASFORT 7Wx220V VERDE,PC,0.920
1778,2,012417,LAMPADA CHUPETA BRASFORT 7Wx220V VERMELHA,PC,0.920
1779,2,016799,LAMPADA CHUPETA SADOKIN 7Wx127V VERMELHA,PC,1.350
1780,2,016803,LAMPADA CHUPETA SADOKIN 7Wx127V VERDE,PC,1.350
1781,2,016816,LAMPADA CHUPETA SADOKIN 7Wx127V AZUL,PC,1.350
1782,2,016829,LAMPADA CHUPETA SADOKIN 7Wx127V AMBAR,PC,1.350
1783,2,016832,LAMPADA CHUPETA SADOKIN 7Wx127V CLARA,PC,1.350
1784,2,016845,LAMPADA CHUPETA SADOKIN 7Wx127V SORTIDA,PC,1.350
1785,2,016858,LAMPADA CHUPETA SADOKIN 7Wx220V VERMELHA,PC,1.350
1786,2,016862,LAMPADA CHUPETA SADOKIN 7Wx220V VERDE,PC,1.350
1787,2,016875,LAMPADA CHUPETA SADOKIN 7Wx220V AZUL,PC,1.350
1788,2,016888,LAMPADA CHUPETA SADOKIN 7Wx220V AMBAR,PC,1.350
1789,2,016891,LAMPADA CHUPETA SADOKIN 7Wx220V CLARA,PC,1.350
1790,2,016904,LAMPADA CHUPETA SADOKIN 7Wx220V SORTIDA,PC,1.350
1791,2,047357,LAMPADA DICROICA BRASFORT  50Wx12V,PC,1.140
1792,2,048398,LAMPADA DICROICA BRASFORT BIPINO 50Wx127V,PC,1.770
1793,2,011401,LAMPADA DICROICA BRASFORT BIPINO 50Wx220V,PC,1.770
1794,2,012887,LAMPADA DICROICA BRASFORT BIPINO 75Wx127V,PC,1.650
1795,2,012888,LAMPADA DICROICA BRASFORT BIPINO 75Wx220V,PC,1.650
1796,2,071699,LAMPADA DICROICA BRASFORT 50Wx127V.SOQ. E-27,PC,3.260
1797,2,011404,LAMPADA DICROICA BRASFORT 50Wx220V.SOQ. E-27,PC,3.260
1798,2,011402,LAMPADA DICROICA BRASFORT 75Wx127V.SOQ. E-27,PC,3.190
1799,2,011403,LAMPADA DICROICA BRASFORT 75Wx220V.SOQ. E-27,PC,2.940
1800,2,091137,LAMPADA DICROICA ECOLUME  75Wx127V BIPINO,PC,1.800
1801,2,018900,LAMPADA DICROICA FLC BLIST. S/LENTE-50Wx12V.,PC,1.430
1802,2,000398,LAMPADA DICROICA FLC BLIST. C/LENTE-50Wx12V.,PC,1.580
1803,2,018892,LAMPADA DICROICA FLC 50Wx127V.C/SOQUETE E-27,PC,3.150
1804,2,018893,LAMPADA DICROICA FLC 50Wx220V.C/SOQUETE E-27,PC,3.150
1805,2,018890,LAMPADA DICROICA FLC BIPINO 50Wx127V,PC,2.100
1806,2,018891,LAMPADA DICROICA FLC BIPINO 50Wx220V,PC,2.100
1807,2,013842,LAMP.GELAD/FOGAO BRASFORT 15Wx127V.CLARA E14,PC,1.330
1808,2,013843,LAMP.GELAD/FOGAO BRASFORT 15Wx220V.CLARA E14,PC,1.330
1809,2,012890,LAMP.GELAD/FOGAO BRASFORT 25Wx127V CLARA,PC,1.020
1810,2,012891,LAMP.GELAD/FOGAO BRASFORT LEITOSA  25Wx127V,PC,1.070
1811,2,012892,LAMP.GELAD/FOGAO BRASFORT 25Wx220V CLARA,PC,1.020
1812,2,012894,LAMP.GELAD/FOGAO BRASFORT LEITOSA  25Wx220V,PC,1.070
1813,2,012895,LAMP.GELAD/FOGAO BRASFORT 40Wx127V CLARA,PC,1.020
1814,2,012896,LAMP.GELAD/FOGAO BRASFORT LEITOSA  40Wx127V,PC,1.070
1815,2,012897,LAMP.GELAD/FOGAO BRASFORT 40Wx220V CLARA,PC,1.020
1816,2,012898,LAMP.GELAD/FOGAO BRASFORT LEITOSA  40Wx220V,PC,1.070
1817,2,016273,LAMP.GELAD/FOGAO SADOKIN BG45 CLARA 40Wx127V,PC,1.570
1818,2,016272,LAMP.GELAD/FOGAO SADOKIN BG45 CLARA 40Wx220V,PC,1.570
1819,2,016274,LAMP.GELAD/FOGAO SADOKIN BG45 LEIT. 40Wx127V,PC,1.570
1820,2,016157,LAMP.GELAD/FOGAO SADOKIN BG45 LEIT. 40Wx220V,PC,1.570
1821,2,004325,LAMP.GELAD/FOGAO SADOKIN PA45 CLARA 40Wx220V,PC,1.120
1822,2,010960,LAMP.FLUORESC. ECOLUME 10W-T8 LUZ DO DIA,PC,2.080
1823,2,093997,LAMP.FLUORESC. ECOLUME 15W-T8  LUZ DO DIA,PC,2.150
1824,2,017934,LAMP.FLUORESC. ECOLUME 20W AZUL,PC,5.920
1825,2,017935,LAMP.FLUORESC. ECOLUME 20W AMARELA,PC,5.920
1826,2,017936,LAMP.FLUORESC. ECOLUME 20W VERDE,PC,5.920
1827,2,017937,LAMP.FLUORESC. ECOLUME 20W VERMELHA,PC,5.920
1828,2,000366,LAMP.FLUORESC. ECOLUME 40W AZUL,PC,7.550
1829,2,000367,LAMP.FLUORESC. ECOLUME 40W VERDE,PC,7.550
1830,2,013313,LAMP.FLUORESC. GE 20W-T12 LUZ DO DIA,PC,2.490
1831,2,013314,LAMP.FLUORESC. GE 40W-T12 LUZ DO DIA,PC,2.580
1832,2,000570,LAMP.FLUORESC. OSRAM   20W-T10 LUZ DO DIA,PC,2.790
1833,2,068123,LAMP.FLUORESC. OSRAM   40W-T10 LUZ DO DIA,PC,2.790
1834,2,019162,LAMP.FLUORESC. SADOKIN 10W,PC,2.160
1835,2,001664,LAMP.FLUORESC. SYLVANIA 16W-T8  BCA CONFORT,PC,2.900
1836,2,013438,LAMP.FLUORESC. SYLVANIA 20W-T10 LUZ DO DIA,PC,2.860
1837,2,001665,LAMP.FLUORESC. SYLVANIA 32W-T8  BCA CONFORT,PC,2.950
1838,2,013439,LAMP.FLUORESC. SYLVANIA 40W-T10 LUZ DO DIA,PC,2.860
1839,2,013315,LAMP.FLUORESCENTE  HO GE 110W,PC,9.700
1840,2,102184,LAMP.FLUORESCENTE  HO OSRAM 110W.,PC,9.700
1841,2,102094,LAMP.FLUORESCENTE  HO PHILIPS 110W,PC,9.700
1842,2,012218,LAMP.FLUORESCENTE  HO SYLVANIA 110W.,PC,9.700
1843,2,000419,LAMP.FLUOR.CIRC.+REATOR FLC 22Wx127V,PC,14.690
1844,2,000420,LAMP.FLUOR.CIRC.+REATOR FLC 32Wx127V,PC,21.300
1845,2,002270,LAMP.FLUOR.CIRC.+REATOR FLC 32Wx220V,pc,21.300
1846,2,001343,LAMp.FLUOR.CIRC.+REATOR OUROLUX 22Wx127V.,PC,11.900
1847,2,001344,LAMp.FLUOR.CIRC.+REATOR OUROLUX 32Wx127V.,PC,13.950
1848,2,001902,LAMP.FLUOR. CIRCULAR BRASFORT T-9  22W,PC,4.320
1849,2,001899,LAMP.FLUOR. CIRCULAR BRASFORT T-9  32W,PC,5.360
1850,2,001901,LAMP.FLUOR. CIRCULAR BRASFORT T-9  40W,PC,6.980
1851,2,102211,LAMP.FLUOR. CIRCULAR C.A.D.S. 22W,PC,4.240
1852,2,000466,LAMP.FLUOR. CIRCULAR C.A.D.S. 32W,PC,5.270
1853,2,000417,LAMP.FLUOR. CIRCULAR FLC 22 W,PC,8.060
1854,2,000418,LAMP.FLUOR. CIRCULAR FLC 32 W,PC,8.660
1855,2,000465,LAMP.FLUOR. CIRCULAR OUROLUX BELLALUZ 22W,PC,6.500
1856,2,001342,LAMP.FLUOR. CIRCULAR OUROLUX BELLALUZ 32W,PC,7.100
1857,2,001834,LAMP.FLUOR. CIRCULAR OUROLUX  22W+32W,JG,12.050
1858,2,069121,LAMP.FLUOR.COMPACTA PL H -  7W- BIV,PC,1.990
1859,2,028024,LAMP.FLUOR.COMPACTA PL H -  9W - BIV,PC,2.260
1860,2,016581,LAMP.FLUOR.COMPACTA PL H - 11W - BIV,PC,2.570
1861,2,100423,LAMP.FLUOR.COMPACTA PL H - 13W - BIV,PC,2.800
1862,2,012231,LAMP.FLUOR.COMPACTA PL H - 18W - BIV,PC,3.520
1863,2,012232,LAMP.FLUOR.COMPACTA PL H - 26W - BIV,PC,3.680
1864,2,018865,LAMP.FLUOR.COMPACTA PL 2 PINOS FLC  9W BIV.,PC,2.930
1865,2,101616,LAMP.FLUOR.COMPACTA PL 2 PINOS FLC 18W BIV.,PC,4.500
1866,2,101617,LAMP.FLUOR.COMPACTA PL 2 PINOS FLC 26W BIV.,PC,4.900
1867,2,102099,LAMP.FLUOR.COMPACTA PL PHILLIPS 26W,PC,3.900
1868,2,000368,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL  7x127V,PC,6.160
1869,2,000369,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 11x127V,PC,6.660
1870,2,000370,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 15x127V,PC,7.330
1871,2,102298,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 20x127V,PC,8.520
1872,2,000371,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 21x127V,PC,8.520
1873,2,000372,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 25x127V,PC,9.340
1874,2,001438,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 45x127V,PC,22.200
1875,2,001439,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 45x220V,PC,22.200
1876,2,001440,LAMP.FLUOR.COMPACTA ECOLUME ESPIRAL 58x127V,PC,27.960
1877,2,001271,LAMP.FLUOR.COMPACTA FAMASTIL 3U 15Wx127V.,PC,5.550
1878,2,001272,LAMP.FLUOR.COMPACTA FAMASTIL 3U 20Wx127V.,PC,5.800
1879,2,018866,LAMP.FLUOR.COMPACTA FLC 2U  9x127V *6.000 HS,PC,5.550
1880,2,018867,LAMP.FLUOR.COMPACTA FLC 2U  9x220V *6.000 HS,PC,5.550
1881,2,018868,LAMP.FLUOR.COMPACTA FLC 2U 11x127V *6.000 HS,PC,5.650
1882,2,018869,LAMP.FLUOR.COMPACTA FLC 2U 11x220V *6.000 HS,PC,5.650
1883,2,099943,LAMP.FLUOR.COMPACTA FLC 2U 15x127V *6.000 HS,PC,4.790
1884,2,018870,LAMP.FLUOR.COMPACTA FLC 3U   9x127V MINI,PC,5.900
1885,2,018872,LAMP.FLUOR.COMPACTA FLC 3U   9x220V MINI,PC,5.900
1886,2,018873,LAMP.FLUOR.COMPACTA FLC 3U  11x127V MINI,PC,6.170
1887,2,018874,LAMP.FLUOR.COMPACTA FLC 3U  11x220V MINI,PC,6.170
1888,2,100163,LAMP.FLUOR.COMPACTA FLC 3U  14x127V MINI fl,PC,6.100
1889,2,002111,LAMP.FLUOR.COMPACTA FLC 3U  15x127V MINI,pc,5.560
1890,2,102286,LAMP.FLUOR.COMPACTA FLC 3U  15x220V MINI,PC,5.560
1891,2,000641,LAMP.FLUOR.COMPACTA FLC 3U 20x220V *3.000 HS,PC,5.400
1892,2,018875,LAMP.FLUOR.COMPACTA FLC 3U 15x127V *6.000 HS,PC,5.700
1893,2,018876,LAMP.FLUOR.COMPACTA FLC 3U 15x220V *6.000 HS,PC,5.700
1894,2,018877,LAMP.FLUOR.COMPACTA FLC 3U 20x127V *6.000 HS,PC,5.990
1895,2,018878,LAMP.FLUOR.COMPACTA FLC 3U 20x220V *6.000 HS,PC,5.990
1896,2,018879,LAMP.FLUOR.COMPACTA FLC 3U 25x127V *6.000 HS,PC,6.550
1897,2,018880,LAMP.FLUOR.COMPACTA FLC 3U 25x220V *6.000 HS,PC,6.550
1898,2,019335,LAMP.FLUOR.COMPACTA FLC 4U 34x127V *6.000 HS,PC,11.550
1899,2,019336,LAMP.FLUOR.COMPACTA FLC 4U 34x220V *6.000 HS,PC,11.550
1900,2,019337,LAMP.FLUOR.COMPACTA FLC 4U 45x127V *6.000 HS,PC,17.780
1901,2,019338,LAMP.FLUOR.COMPACTA FLC 4U 45x220V *6.000 HS,PC,17.780
1902,2,001085,LAMP.FLUOR.COMPACTA FLC 4U 58x127V *6.000 HS,PC,27.900
1903,2,001086,LAMP.FLUOR.COMPACTA FLC 4U 58x220V *6.000 HS,PC,27.900
1904,2,002041,LAMP.FLUOR.COMPACTA FLC 5U  85x220V-SOQ.E-27,PC,47.700
1905,2,102324,LAMP.FLUOR.COMPACTA FLC 5U  85x220V-SOQ.E-40,PC,47.700
1906,2,101783,LAMP.FLUOR.COMPACTA FLC 5U 105x220V-SOQ.E-40,PC,67.450
1907,2,100165,LAMP.FLUOR.COMPACTA FLC AMARELA 2U  9x127V,PC,5.550
1908,2,100167,LAMP.FLUOR.COMPACTA FLC AMARELA 2U 11x127V,PC,5.650
1909,2,100168,LAMP.FLUOR.COMPACTA FLC AMARELA 2U 11x220V,PC,5.650
1910,2,098124,LAMP.FLUOR.COMPACTA FLC AMARELA 3U 15x127V,PC,5.700
1911,2,098125,LAMP.FLUOR.COMPACTA FLC AMARELA 3U 15x220V,PC,5.700
1912,2,098126,LAMP.FLUOR.COMPACTA FLC AMARELA 3U 20x127V,PC,5.990
1913,2,098127,LAMP.FLUOR.COMPACTA FLC AMARELA 3U 20x220V,PC,5.990
1914,2,098128,LAMP.FLUOR.COMPACTA FLC AMARELA 3U 25x127V,PC,6.550
1915,2,098129,LAMP.FLUOR.COMPACTA FLC AMARELA 3U 25x220V,PC,6.550
1916,2,002040,LAMP.FLUOR.COMPACTA FLC ESPIRAL  5x127V MINI,PC,6.400
1917,2,102325,LAMP.FLUOR.COMPACTA FLC ESPIRAL  5x220V MINI,PC,6.400
1918,2,001087,LAMP.FLUOR.COMPACTA FLC ESPIRAL  8x127V MINI,PC,6.560
1919,2,100520,LAMP.FLUOR.COMPACTA FLC ESPIRAL  9x127V,PC,6.650
1920,2,000412,LAMP.FLUOR.COMPACTA FLC ESPIRAL  9x220V,PC,6.650
1921,2,100521,LAMP.FLUOR.COMPACTA FLC ESPIRAL 11x127V,PC,6.850
1922,2,000413,LAMP.FLUOR.COMPACTA FLC ESPIRAL 11x220V,PC,6.850
1923,2,100549,LAMP.FLUOR.COMPACTA FLC ESPIRAL 15x127V,PC,8.760
1924,2,000414,LAMP.FLUOR.COMPACTA FLC ESPIRAL 15x220V,PC,8.760
1925,2,100550,LAMP.FLUOR.COMPACTA FLC ESPIRAL 20x127V,PC,9.190
1926,2,000415,LAMP.FLUOR.COMPACTA FLC ESPIRAL 20x220V,PC,9.190
1927,2,100522,LAMP.FLUOR.COMPACTA FLC ESPIRAL 25x127V,PC,10.140
1928,2,000416,LAMP.FLUOR.COMPACTA FLC ESPIRAL 25x220V,PC,10.140
1929,2,099248,LAMP.FLUOR.COMPACTA .SADOKIN 3U  9x127V MINI,PC,4.680
1930,2,017913,LAMP.FLUOR.COMPACTA SOKO 3U 20x127V,PC,5.500
1931,2,017926,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 04W,PC,2.400
1932,2,017927,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 06W,PC,2.830
1933,2,017928,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 08W,PC,3.120
1934,2,017929,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 10W,PC,5.220
1935,2,017930,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 15W,PC,5.870
1936,2,017931,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME PL18W,PC,5.500
1937,2,017932,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME PL-9W,PC,3.780
1938,2,098117,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 20W,PC,7.200
1939,2,098118,LAMP.FLUORESCENTE LUZ NEGRA ECOLUME 40W,PC,10.000
1940,2,015334,LAMPADA HALOGENA . 150 x 220V -  78mm,PC,1.430
1941,2,017772,LAMPADA HALOGENA . 200 x 220V -  78mm,PC,1.320
1942,2,010191,LAMPADA HALOGENA .150 x 127V - 118mm,PC,1.340
1943,2,010219,LAMPADA HALOGENA .150 x 220V - 118mm,PC,1.340
1944,2,056979,LAMPADA HALOGENA .200 x 127V - 118mm,PC,1.320
1945,2,056982,LAMPADA HALOGENA .200 x 220V - 118mm,PC,1.340
1946,2,026234,LAMPADA HALOGENA .300 x 127V - 118mm,PC,1.340
1947,2,026247,LAMPADA HALOGENA .300 x 220V - 118mm,PC,1.340
1948,2,026251,LAMPADA HALOGENA .500 x 127V - 118mm,PC,1.340
1949,2,026264,LAMPADA HALOGENA .500 x 220V - 118mm,PC,1.340
1950,2,010421,LAMPADA HALOGENA 1000 x 127V - 189mm,PC,2.010
1951,2,042516,LAMPADA HALOGENA 1000 x 220V - 189mm,PC,2.010
1952,2,018881,LAMPADA HALOGENA FLC  150 x 127V -  78mm,PC,1.450
1953,2,018882,LAMPADA HALOGENA FLC  150 x 220V -  78mm,PC,1.450
1954,2,018883,LAMPADA HALOGENA FLC  300 x 127V - 118mm,PC,1.470
1955,2,018884,LAMPADA HALOGENA FLC  300 x 220V - 118mm,PC,1.470
1956,2,018886,LAMPADA HALOGENA FLC  500 x 127V - 118mm,PC,1.470
1957,2,018887,LAMPADA HALOGENA FLC  500 x 220V - 118mm,PC,1.470
1958,2,018888,LAMPADA HALOGENA FLC 1000 x 127V - 189mm,PC,2.050
1959,2,018889,LAMPADA HALOGENA FLC 1000 x 220V - 189mm,PC,2.050
1960,2,012900,LAMPADA HALOGENA PAR 20 BRASFORT  50Wx127V,PC,5.980
1961,2,098941,LAMPADA HALOGENA PAR 20 FLC 50Wx127V AMARELA,PC,6.700
1962,2,098942,LAMPADA HALOGENA PAR 20 FLC 50Wx127V AZUL,PC,6.700
1963,2,098939,LAMPADA HALOGENA PAR 20 FLC 50Wx127V  BRANCA,PC,6.150
1964,2,098943,LAMPADA HALOGENA PAR 20 FLC 50Wx127V VERDE,PC,6.700
1965,2,098944,LAMPADA HALOGENA PAR 20 FLC 50Wx127V VERM.,PC,6.700
1966,2,000987,LAMPADA HALOGENA PAR 20 FLC 50Wx220V  BRANCA,PC,6.150
1967,2,000988,LAMPADA HALOGENA PAR 20 FLC 50Wx220V VERDE,PC,6.700
1968,2,098940,LAMPADA HALOGENA PAR 30 FLC 75Wx127V  BRANCA,PC,8.450
1969,2,098945,LAMPADA HALOGENA PAR 30 FLC 75Wx127V AMARELA,PC,9.350
1970,2,098946,LAMPADA HALOGENA PAR 30 FLC 75Wx127V AZUL,PC,9.350
1971,2,098947,LAMPADA HALOGENA PAR 30 FLC 75Wx127V VERDE,PC,9.350
1972,2,098948,LAMPADA HALOGENA PAR 30 FLC 75Wx127V VERMELH,PC,9.350
1973,2,000989,LAMPADA HALOGENA PAR 30 FLC 75Wx220V  BRANCA,PC,8.450
1974,2,000990,LAMPADA HALOGENA PAR 30 FLC 75Wx220V VERDE,PC,9.350
1975,2,018791,LAMPADA HALOGENA PAR 20 SADOKIN   50Wx127V,PC,7.100
1976,2,013661,LAMPADA INCAND. SILV./GE/OSRAM  40x127V,PC,0.890
1977,2,013662,LAMPADA INCAND. SILV./GE/OSRAM  40x220V,PC,0.890
1978,2,013316,LAMPADA INCAND. SILV./GE/OSRAM  60x127V,PC,0.890
1979,2,013663,LAMPADA INCAND. SILV./GE/OSRAM  60x220V,PC,0.890
1980,2,013317,LAMPADA INCAND. SILV./GE/OSRAM/PHIL 100x127V,PC,1.150
1981,2,013664,LAMPADA INCAND. SILV./GE/OSRAM 100x220V,PC,1.150
1982,2,013447,LAMPADA INCAND. SILV./GE/OSRAM 150x127V,PC,2.050
1983,2,013665,LAMPADA INCAND. SILV./GE/OSRAM 150x220V,PC,2.050
1984,2,099258,LAMPADA INCAND. SILV./GE/OSRAM 200X127V,PC,2.450
1985,2,018838,LAMPADA INCAND. SILV./GE/OSRAM 200x220V,PC,2.450
1986,2,001345,LAMPADA INCAND.  60x127V  LIGHTEX,PC,0.870
1987,2,001347,LAMPADA INCAND. 100x127V LIGHTEX,PC,0.950
1988,2,014184,LAMP.INCAND.GE/OSRAM MAXLUZ  60x127V LEITOSA,PC,1.760
1989,2,016181,LAMP.INCAND.GE/OSRAM MAXLUZ  60x220V LEITOSA,PC,1.760
1990,2,014185,LAMP.INCAND.GE/OSRAM MAXLUZ 100x127V LEITOSA,PC,2.210
1991,2,018658,LAMP.INCAND.GE/OSRAM MAXLUZ 100x220V LEITOSA,PC,2.210
1992,2,011621,LAMP.SECAGEM INFRA VERM. BRASFORT 250Wx127V,PC,6.350
1993,2,011622,LAMP.SECAGEM INFRA VERM. BRASFORT 250Wx220V,PC,6.350
1994,2,016750,LAMPADA MAQ.COSTURA BRASF. 15X127V R.E-14,PC,1.240
1995,2,016751,LAMPADA MAQ.COSTURA BRASF. 15X220V R.E-14,PC,1.240
1996,2,057449,LAMPADA MAQ.COSTURA TU 22  BAIONETA. 15X127V,PC,1.460
1997,2,057452,LAMPADA MAQ.COSTURA TU 22  BAIONETA. 15X220V,PC,1.460
1998,2,057465,LAMPADA MAQ.COSTURA TU 22  15X127V R.E-14,PC,1.460
1999,2,057478,LAMPADA MAQ.COSTURA TU 22  15X220V R.E-14,PC,1.460
2000,2,057481,LAMPADA MAQ.COSTURA TU 23  BAIONETA. 15X127V,PC,2.050
2001,2,057495,LAMPADA MAQ.COSTURA TU 23  BAIONETA. 15X220V,PC,2.050
2002,2,057511,LAMPADA MAQ.COSTURA TU 23  15X220V R.E-14,PC,2.050
2003,2,085035,LAMPADA MISTA BRASFORT 160x220-E27,PC,6.020
2004,2,085049,LAMPADA MISTA BRASFORT 250x220-E27,PC,9.624
2005,2,085052,LAMPADA MISTA BRASFORT 250x220-E40,PC,10.350
2006,2,085065,LAMPADA MISTA BRASFORT 500x220-E40..........,PC,14.500
2007,2,018894,LAMPADA MISTA FLC 160x220V E-27,PC,8.200
2008,2,018895,LAMPADA MISTA FLC 250x220V E-27,PC,10.600
2009,2,018896,LAMPADA MISTA FLC 250x220V E-40,PC,11.370
2010,2,018897,LAMPADA MISTA FLC 500x220V E-40,PC,21.170
2011,2,014820,LAMPADA MISTA GE-160x220 - E27,PC,7.150
2012,2,014821,LAMPADA MISTA GE-250x220 - E27,PC,10.300
2013,2,014822,LAMPADA MISTA GE-500x220 - E40,PC,29.900
2014,2,057554,LAMPADA MISTA ECOLUME 160x220 E-27,PC,7.100
2015,2,057567,LAMPADA MISTA ECOLUME 250x220 E-27,PC,11.280
2016,2,057570,LAMPADA MISTA ECOLUME 500x220 E-40,PC,18.820
2017,2,012418,LAMPADA SPOTLIGHT BRASFORT R-63  60Wx127V,PC,1.960
2018,2,012419,LAMPADA SPOTLIGHT BRASFORT R-63  60Wx220V,PC,1.960
2019,2,018481,LAMPADA SPOTLIGHT BRASFORT R-80 100Wx127V,PC,2.830
2020,2,018482,LAMPADA SPOTLIGHT BRASFORT R-80 100Wx220V,PC,2.830
2021,2,012297,LAMPADA SPOTLIGHT OSRAM R-75 100Wx220V,PC,5.080
2022,2,012358,LAMP.VAPOR MET BRASF. OVOIDE 400W E-40.LEIT.,PC,31.565
2023,2,102460,LAMP.VAPOR MET BRASF.TUBULAR 400W E-40 AZUL,PC,30.660
2024,2,102461,LAMP.VAPOR MET BRASF.TUBULAR 400W E-40 ROSA,PC,30.660
2025,2,102462,LAMP.VAPOR MET BRASF.TUBULAR 400W E-40 VERDE,PC,30.660
2026,2,100709,LAMP.VAPOR MET ECOLUME OVOIDE 400W E-40,PC,35.000
2027,2,000568,LAMP.VAPOR MET FLC OVOIDE BCA 250W- E40,PC,27.950
2028,2,000569,LAMP.VAPOR MET FLC OVOIDE BCA 400W- E40,PC,33.830
2029,2,018899,LAMP.VAPOR MET FLC-HQI BCA 150W.DUPL.CONTATO,PC,25.520
2030,2,000567,LAMP.VAPOR MET FLC TUBULAR 250W-E40 LUZ BCA,PC,24.800
2031,2,000723,LAMP.VAPOR MET FLC TUBULAR 400W-E4O-LUZ BCA,PC,27.670
2032,2,018789,LAMP.VAPOR MET SDK TUBULAR 150W HQI-R-7S,PC,39.870
2033,2,011444,LAMP.VAPOR MERC BRASFORT 125W E-27,PC,5.354
2034,2,011445,LAMP.VAPOR MERC BRASFORT 250W E-40,PC,9.431
2035,2,011406,LAMP.VAPOR MERC BRASFORT 400W E-40,PC,13.379
2036,2,012360,LAMP.VAPOR SODIO BRASF.OVOIDE 250W E-40 LEIT,PC,19.755
2037,2,012362,LAMP.VAPOR SODIO BRASF.OVOIDE 400W.E-40 LEIT,PC,20.400
2038,2,069032,LAMPADA VELA BALAO OSRAM CLARA 60Wx127V,PC,1.960
2039,2,069046,LAMPADA VELA BALAO OSRAM CLARA 60Wx220V,PC,1.960
2040,2,069062,LAMPADA VELA BALAO OSRAM SILICA 60Wx220V,PC,2.370
2041,2,016279,LAMPADA VELA BALAO SADOKIN CLARA 40Wx127V,PC,1.870
2042,2,016281,LAMPADA VELA BALAO SADOKIN CLARA 40Wx220V,PC,1.870
2043,2,011493,LAMPADA VELA BALAO SADOKIN CLARA 60Wx127V,PC,1.870
2044,2,016283,LAMPADA VELA BALAO SADOKIN CLARA 60Wx220V,PC,1.870
2045,2,012201,LAMPADA VELA BALAO SADOKIN LEITOSA 40Wx127V,PC,1.870
2046,2,016280,LAMPADA VELA BALAO SADOKIN LEITOSA 40Wx220V,PC,1.870
2047,2,011494,LAMPADA VELA BALAO SADOKIN LEITOSA 60Wx127V,PC,1.870
2048,2,016282,LAMPADA VELA BALAO SADOKIN LEITOSA 60Wx220V,PC,1.870
2049,2,012240,LAMPADA VELA LISA BRASFORT 25Wx127V CLARA,PC,0.900
2050,2,012241,LAMPADA VELA LISA BRASFORT 25Wx127V LEITOSA,PC,0.995
